result_dir,dataset,subject,method,n_val,n_eval,val_conf_mean,eval_conf_mean,conf_shift,val_conf_std,eval_conf_std,val_conf_median,eval_conf_median,eval_accuracy_all,val_coverage@0.4,eval_coverage@0.4,coverage_gap@0.4,val_coverage@0.6,eval_coverage@0.6,coverage_gap@0.6,val_coverage@0.8,eval_coverage@0.8,coverage_gap@0.8,val_coverage@0.9,eval_coverage@0.9,coverage_gap@0.9
calibration_workflow_bnci2014_001,BNCI2014_001,2,baseline,48,288,0.6016055836031834,0.6483449795179896,0.04673939591480625,0.19305593847114014,0.19047103339106564,0.5703753530979156,0.5907939076423645,0.0,0.3958333333333333,0.4548611111111111,0.05486111111111108,0.5833333333333334,0.6180555555555556,0.018055555555555602,0.7916666666666666,0.8923611111111112,0.09236111111111112,0.8958333333333334,0.9583333333333334,0.05833333333333335
calibration_workflow_bnci2014_001,BNCI2014_001,3,baseline,48,288,0.7911233181754748,0.7949098442784615,0.003786526102986687,0.15202720641987258,0.17616980085431208,0.8301689624786377,0.8555480241775513,0.0,0.3958333333333333,0.4826388888888889,0.08263888888888887,0.5833333333333334,0.6076388888888888,0.007638888888888862,0.7916666666666666,0.71875,-0.08125000000000004,0.8958333333333334,0.8229166666666666,-0.07708333333333339
calibration_workflow_bnci2014_001,BNCI2014_001,4,baseline,48,288,0.6675928613791863,0.684470472443435,0.016877611064248677,0.15258331611997214,0.17586088252481227,0.6743524968624115,0.7029778063297272,0.0,0.3958333333333333,0.4756944444444444,0.0756944444444444,0.5833333333333334,0.5798611111111112,-0.020138888888888817,0.7916666666666666,0.7777777777777778,-0.022222222222222254,0.8958333333333334,0.8611111111111112,-0.03888888888888886
calibration_workflow_bnci2014_001,BNCI2014_001,5,baseline,48,288,0.3432589943210284,0.36851618759748006,0.02525719327645165,0.05627948602045148,0.07912166149215277,0.3253821134567261,0.35215049982070923,0.0,0.3958333333333333,0.6111111111111112,0.21111111111111114,0.5833333333333334,0.6909722222222222,0.09097222222222223,0.7916666666666666,0.7569444444444444,-0.043055555555555625,0.8958333333333334,0.8645833333333334,-0.03541666666666665
calibration_workflow_bnci2014_001,BNCI2014_001,6,baseline,48,288,0.4747337040801843,0.4643059622289406,-0.010427741851243677,0.11847525756633526,0.10437593144986596,0.44388143718242645,0.455502912402153,0.0,0.3958333333333333,0.4479166666666667,0.04791666666666666,0.5833333333333334,0.5659722222222222,-0.03402777777777777,0.7916666666666666,0.6944444444444444,-0.10555555555555562,0.8958333333333334,0.8125,-0.08750000000000002
calibration_workflow_bnci2014_001,BNCI2014_001,7,baseline,48,288,0.7182328806569179,0.7471464224573638,0.02891354180044592,0.15785608595329265,0.1631584388549743,0.7465886771678925,0.7517334818840027,0.0,0.3958333333333333,0.4305555555555556,0.030555555555555558,0.5833333333333334,0.6805555555555556,0.0805555555555556,0.7916666666666666,0.8194444444444444,0.019444444444444375,0.8958333333333334,0.9236111111111112,0.023611111111111138
calibration_workflow_bnci2014_001,BNCI2014_001,8,baseline,48,288,0.7600344506402811,0.7379676712056001,-0.02206677943468094,0.17885058526084424,0.16621635468426607,0.7751280069351196,0.7734664678573608,0.0,0.3958333333333333,0.2951388888888889,-0.10486111111111113,0.5833333333333334,0.5347222222222222,-0.06527777777777777,0.7916666666666666,0.7986111111111112,-0.001388888888888884,0.8958333333333334,0.8888888888888888,-0.011111111111111183
calibration_workflow_bnci2014_001,BNCI2014_001,9,baseline,48,288,0.6253300743798414,0.6720756465155218,0.04674557213568031,0.16461543494625494,0.16307035595118438,0.5966451168060303,0.6773663461208344,0.0,0.3958333333333333,0.5416666666666666,0.1416666666666666,0.5833333333333334,0.6840277777777778,0.08402777777777781,0.7916666666666666,0.8611111111111112,0.061111111111111116,0.8958333333333334,0.9409722222222222,0.04097222222222219
calibration_workflow_bnci2014_001,BNCI2014_001,1,seed_ensemble,48,288,0.8255494001011053,0.8247482622456219,-0.0008011378554834137,0.13312011803960427,0.15268343159208536,0.8329929113388062,0.8584171235561371,0.0,0.3958333333333333,0.4270833333333333,0.027083333333333293,0.5833333333333334,0.6180555555555556,0.018055555555555602,0.7916666666666666,0.75,-0.050000000000000044,0.8958333333333334,0.7951388888888888,-0.10486111111111118
calibration_workflow_bnci2014_001,BNCI2014_001,2,seed_ensemble,48,288,0.6261259863773981,0.6627530743264489,0.036627087949050785,0.19269213613775948,0.18864173289563144,0.5630872547626495,0.6247401237487793,0.0,0.3958333333333333,0.4791666666666667,0.07916666666666666,0.5833333333333334,0.6875,0.08750000000000002,0.7916666666666666,0.8784722222222222,0.07847222222222217,0.8958333333333334,0.9131944444444444,0.013194444444444398
calibration_workflow_bnci2014_001,BNCI2014_001,3,seed_ensemble,48,288,0.7234791771819195,0.7583354596669475,0.034856282485028034,0.168854320074237,0.18881589969950427,0.7289648652076721,0.8237890899181366,0.0,0.3958333333333333,0.5381944444444444,0.1381944444444444,0.5833333333333334,0.6527777777777778,0.05277777777777781,0.7916666666666666,0.7986111111111112,-0.001388888888888884,0.8958333333333334,0.8645833333333334,-0.03541666666666665
calibration_workflow_bnci2014_001,BNCI2014_001,4,seed_ensemble,48,288,0.6656771370520195,0.6976122683328059,0.0319351312807864,0.15547477233137064,0.17682785755193114,0.6321464478969574,0.7183577120304108,0.0,0.3958333333333333,0.5034722222222222,0.10347222222222219,0.5833333333333334,0.6319444444444444,0.03194444444444444,0.7916666666666666,0.78125,-0.018750000000000044,0.8958333333333334,0.8472222222222222,-0.05277777777777781
calibration_workflow_bnci2014_001,BNCI2014_001,5,seed_ensemble,48,288,0.3820538104822238,0.4149473649967048,0.032893554514481005,0.07492466041472949,0.11198681096176583,0.3742268681526184,0.38858726620674133,0.0,0.3958333333333333,0.5416666666666666,0.1416666666666666,0.5833333333333334,0.59375,-0.006249999999999978,0.7916666666666666,0.7847222222222222,-0.015277777777777835,0.8958333333333334,0.8645833333333334,-0.03541666666666665
calibration_workflow_bnci2014_001,BNCI2014_001,6,seed_ensemble,48,288,0.5311129645754894,0.52742206874407,-0.0036908958314193496,0.137113719851508,0.14226331616763924,0.5025461614131927,0.501858189702034,0.0,0.3958333333333333,0.4027777777777778,0.002777777777777768,0.5833333333333334,0.53125,-0.06874999999999998,0.7916666666666666,0.71875,-0.08125000000000004,0.8958333333333334,0.875,-0.025000000000000022
calibration_workflow_bnci2014_001,BNCI2014_001,7,seed_ensemble,48,288,0.713168037434419,0.7268149321898818,0.013646894755462768,0.15875131909059836,0.17499768922499287,0.710784912109375,0.7379646599292755,0.0,0.3958333333333333,0.3472222222222222,-0.05277777777777781,0.5833333333333334,0.6527777777777778,0.05277777777777781,0.7916666666666666,0.8194444444444444,0.019444444444444375,0.8958333333333334,0.8784722222222222,-0.021527777777777812
calibration_workflow_bnci2014_001,BNCI2014_001,8,seed_ensemble,48,288,0.7633499248574177,0.728392347589963,-0.03495757726745474,0.17481855748175149,0.16964843386503858,0.7880145907402039,0.7522845566272736,0.0,0.3958333333333333,0.2361111111111111,-0.16388888888888892,0.5833333333333334,0.4652777777777778,-0.1347222222222222,0.7916666666666666,0.7256944444444444,-0.07430555555555562,0.8958333333333334,0.8888888888888888,-0.011111111111111183
calibration_workflow_bnci2014_001,BNCI2014_001,9,seed_ensemble,48,288,0.6465937774628401,0.7089879101970129,0.062394132734172825,0.17001040333281348,0.16418544905407056,0.584944874048233,0.7108159959316254,0.0,0.3958333333333333,0.5173611111111112,0.11736111111111114,0.5833333333333334,0.7048611111111112,0.10486111111111118,0.7916666666666666,0.8541666666666666,0.054166666666666585,0.8958333333333334,0.9652777777777778,0.06527777777777777
